Date,Initial Search PSMs,Initial Search Peptides,Post-calibration PSMs,Post-calibration Peptides,Post-GPTMD PSMs,Post-GPTMD Peptides,Initial Search Time,Calibration Time,Post-calibration Search Time,GPTMD Time,Post-GPTMD Search Time,Interlink CSMs,Intralink CSMs,Loop CSMs,Deadend CSMs,Crosslink Single PSMs,Crosslink Single Peptides,XL Search Time,Glyco Search PSMs,Glyco Search Peptides,Glyco Search Time,Semispecific PSMs,Semispecific Peptides,Semispecific Search Time,Nonspecific PSMs,Nonspecific Peptides,Nonspecific Search Time,Modern Search PSMs,Modern Search Peptides,Modern Search Time,TopDown Initial PrSMs,TopDown Initial Proteoforms,TopDown Post-calibration PrSMs,TopDown Post-calibration Proteoforms,TopDown Post-averaging PrSMs,TopDown Post-averaging Proteoforms,TopDown Post-GPTMD PrSMs,TopDown Post-GPTMD Proteoforms,TopDown Initial Search Time,TopDown Calibration Time,TopDown Post-calibration Search Time,TopDown Averaging Time,TopDown Post-averaging Search Time,TopDown GPTMD Time,TopDown Post-GPTMD Search Time,InitialSearchProteinGroups
11/28/2021 00:49:20,31332,11411,31290,11641,35205,13083,156.324303,292.13774459999996,132.6660672,636.4566998,147.0028524,54,335,90,408,7047,0,61.008213899999994,0,0,0,35821,13115,4140.4720943,5213,3928,1687.4661231,31329,11402,370.6647728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
12/05/2021 00:50:13,31332,11411,31290,11641,35205,13083,160.32354039999998,297.4461855,131.5304986,643.0477088,143.3764373,54,335,90,408,7047,0,60.4027575,0,0,0,35821,13115,4144.0816294999995,5213,3928,1679.5316352999998,31329,11402,395.7033186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
12/12/2021 00:50:46,31332,11411,31290,11641,35205,13083,161.399838,300.8128958,136.13996029999998,652.29276529999993,149.10836849999998,54,335,90,408,7047,0,63.2531998,0,0,0,35821,13115,4388.9974237999995,5213,3928,1767.8604897,31329,11402,392.9422452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
01/16/2022 00:49:24,31332,11411,31290,11641,35205,13083,157.16140819999998,291.40512,136.319638,641.7446589,150.24046959999998,54,335,90,408,7047,0,63.2328993,0,0,0,35821,13115,4372.6271533,5213,3928,1758.5157281,31329,11402,386.5051509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
01/23/2022 00:50:50,31332,11411,31290,11641,35205,13083,172.5601458,317.252685,142.999257,668.2026618,158.6890044,54,335,90,408,7047,0,66.084512,0,0,0,35821,13115,4583.9467032,5213,3928,1830.8929882999998,31329,11402,412.2823739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
01/30/2022 00:50:24,31332,11411,31290,11641,35208,13079,165.5224553,311.25067179999996,140.23992859999998,661.61121129999992,148.8052121,54,335,90,408,7047,0,64.0245214,0,0,0,35821,13115,4290.7767218,5213,3928,1803.6510571,31329,11402,400.7602348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
02/06/2022 00:50:11,31332,11411,31290,11641,35208,13079,165.29480239999998,299.6117122,136.52821269999998,650.2088746,146.72487519999999,54,335,90,408,7047,0,63.851765099999994,0,0,0,35821,13115,4268.1929917,5213,3928,1720.4756337,31329,11402,376.226947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
02/13/2022 00:49:58,31332,11411,31290,11641,35208,13079,162.2127557,300.746938,139.4525182,655.76874249999992,148.86095419999998,54,335,90,408,7047,0,62.506948699999995,0,0,0,35821,13115,4356.5299846,5213,3928,1729.4761449,31329,11402,384.5468677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
02/20/2022 00:49:44,31332,11411,31290,11641,35208,13079,160.1717472,297.5804874,137.38063839999998,645.7175341,147.2656801,54,335,90,408,7047,0,62.2975041,0,0,0,35821,13115,4240.0833984,5213,3928,1795.9264664,31329,11402,376.4134453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
02/27/2022 00:50:11,31332,11411,31291,11606,35208,13081,161.1229608,298.8102704,137.72683519999998,645.9352493,144.85077669999998,54,335,90,408,7047,0,61.356969299999996,0,0,0,35821,13115,4359.1308364,5213,3928,1729.2831336,31329,11402,396.80938879999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
03/06/2022 00:50:06,31332,11411,31290,11641,35208,13079,162.1271128,300.4173212,136.83606849999998,652.8035332,146.2626302,54,335,90,408,7047,0,62.4785061,0,0,0,35821,13115,4357.4104247,5213,3928,1735.6953726,31329,11402,387.8503085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
03/13/2022 00:50:11,31332,11411,31290,11641,35208,13079,165.47207899999998,308.7032939,141.9456368,648.40539289999992,150.6696705,54,335,90,408,7047,0,63.9448009,0,0,0,35821,13115,4227.3615702,5213,3928,1759.9092378,31329,11402,399.73171279999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
03/20/2022 00:50:16,31332,11411,31290,11641,35208,13079,165.703466,307.86643119999997,143.4044503,654.23686709999993,149.9749573,54,335,90,408,7047,0,63.160817599999994,0,0,0,35821,13115,4378.9887966999995,5213,3928,1733.0410951,31329,11402,379.4304133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
03/27/2022 00:50:33,31332,11411,31290,11641,35208,13079,166.9027083,310.4690985,142.1798023,659.79431149999994,151.7213759,54,335,90,408,7047,0,64.2779948,0,0,0,35821,13115,4261.977401,5213,3928,1692.2775344,31329,11402,399.3247927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
04/03/2022 00:50:21,31332,11411,31290,11641,35208,13079,164.00213209999998,308.0554396,141.9627392,652.76399299999991,150.0873575,54,335,90,408,7047,0,63.9007478,0,0,0,35821,13115,4400.6015087999995,5213,3928,1767.1837282,31329,11402,384.3677469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
04/10/2022 00:50:46,31332,11411,31290,11641,35208,13079,168.4756731,310.4017489,143.57850679999999,663.5074386,151.4610708,54,335,90,408,7047,0,65.3603912,0,0,0,35821,13115,4322.8296005,5213,3928,1754.5674946,31329,11402,390.3796633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
04/17/2022 00:50:37,31332,11411,31290,11641,35208,13079,166.8190098,311.0433657,144.80370829999998,658.56031899999994,149.83481899999998,54,335,90,408,7047,0,63.834181799999996,0,0,0,35821,13115,4295.6286694,5213,3928,1785.7981117,31329,11402,393.272402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
04/24/2022 00:50:50,31332,11411,31292,11643,35205,13075,164.8595105,302.5042076,140.3266884,662.0988083,149.0907742,54,335,90,408,7047,0,63.2987026,0,0,0,35821,13115,4336.1609557,5213,3928,1702.8949744,31329,11402,392.8625262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
05/01/2022 00:50:08,31332,11411,31290,11641,35208,13079,162.1616044,308.89586249999996,141.0967838,639.5246037,149.2950005,54,335,90,408,7047,0,62.9342738,0,0,0,35821,13115,3464.9739723,5213,3928,1670.0224087,31329,11402,377.5864123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
05/08/2022 00:50:07,31332,11411,31290,11641,35208,13079,164.51465919999998,309.7422396,142.2532575,635.7700982,148.43285749999998,54,335,90,408,7047,0,62.670918199999996,0,0,0,35821,13115,3454.7216249999997,5213,3928,1677.9372661999998,31329,11402,370.16525509999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
05/15/2022 00:49:33,31332,11411,31290,11641,35208,13079,162.24462,308.45541399999996,138.9092275,619.0534003,148.3234494,54,335,90,408,7047,0,63.3125362,0,0,0,35821,13115,3446.5570961999997,5213,3928,1659.4958405,31329,11402,356.7456295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
05/22/2022 00:49:53,31332,11411,31290,11641,35208,13079,165.7581931,306.5411226,141.1588217,632.6118302,148.78873719999999,54,335,90,408,7047,0,62.6942368,0,0,0,35821,13115,3408.182289,5213,3928,1707.6084537,31329,11402,367.245122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
05/29/2022 00:49:29,31332,11411,31290,11641,35208,13079,160.00809719999998,296.8919759,134.84173769999998,612.1445341,144.03825799999998,54,335,90,408,7047,0,61.877979599999996,0,0,0,35821,13115,3272.085524,5213,3928,1667.6814716,31329,11402,372.8179231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
06/05/2022 00:50:21,31332,22164,31290,16729,35208,17820,166.85973719999998,313.5420115,143.8334955,651.9201423,152.8917634,54,335,90,408,7047,0,63.4615338,0,0,0,35821,32692,3519.4989975999997,5213,22855,1783.3832625,31329,22150,365.49979329999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
06/12/2022 00:50:36,31332,22164,31291,16728,35207,17826,168.4963651,319.9649952,142.1547635,655.80593249999993,152.12879289999998,54,335,90,408,7047,0,63.371376,0,0,0,35821,32692,3557.6414925,5213,22855,1784.6436185999999,31329,22150,379.4501514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
06/19/2022 00:51:26,31332,22164,31290,16729,35208,17820,173.03540909999998,328.90082789999997,149.6463929,680.1455013,158.6305045,54,335,90,408,7047,0,66.810216799999992,0,0,0,35821,32692,3534.8695494999997,5213,22855,1736.1017250999998,31329,22150,384.9391941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
06/26/2022 00:52:41,31332,22164,31290,16729,35208,17820,181.67005279999998,348.57966039999997,160.784362,694.7266449,167.2954216,54,335,90,408,7047,0,68.3008285,0,0,0,35821,32692,3797.9675850999997,5213,22855,1892.2972625,31329,22150,405.23436949999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
07/03/2022 00:51:54,31332,22164,31290,16729,35208,17820,172.5401627,334.3184958,153.7183076,687.2621861,162.0030538,54,335,90,408,7047,0,64.5904579,0,0,0,35821,32692,3626.4805499999998,5213,22855,1814.5385611,31329,22150,391.3408177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
07/10/2022 00:51:46,31332,22164,31290,16729,35208,17820,172.84979669999998,329.4753212,151.1686102,677.7999129,164.4979702,54,335,90,408,7047,0,66.4381433,0,0,0,35821,32692,3557.3993698,5213,22855,1766.0182267,31329,22150,390.22853599999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
07/17/2022 00:50:46,31332,22164,31290,16729,35208,17820,169.2624089,323.15957249999997,148.1442028,654.36560709999992,156.0858613,54,335,90,408,7047,0,64.3609866,0,0,0,35821,32692,3501.3095025999996,5213,22855,1772.2290790999998,31329,22150,377.3635529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
07/24/2022 00:50:42,31332,22164,31290,16729,35208,17820,169.33661429999998,316.9599725,144.7560212,660.1016326,151.1885338,54,335,90,408,7047,0,62.5772535,0,0,0,35821,32692,3521.8510463999996,5213,22855,1859.0178449999999,31329,22150,380.0759642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
07/31/2022 00:50:36,31332,22164,31290,16729,35210,17825,168.6903618,319.096842,143.3631479,644.9927369,156.06751119999998,54,335,90,408,7047,0,63.9600747,0,0,0,35821,32692,3462.4556473,5213,22855,1803.9769211999999,31329,22150,382.90297269999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
08/07/2022 00:50:27,31332,22164,31290,16729,35208,17820,162.65909499999998,311.2191315,141.8325883,648.29047029999992,152.23154159999999,54,335,90,408,7047,0,63.108465699999996,0,0,0,35821,32692,3439.2676603,5213,22855,1767.4740061999998,31329,22150,365.12609879999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
08/14/2022 00:50:12,31332,22164,31290,16729,35208,17820,163.9823573,314.0681409,140.8260952,639.230141,152.0327328,54,335,90,408,7047,0,63.4313685,0,0,0,35821,32692,3511.7932856999996,5213,22855,1722.1164204,31329,22150,378.3848923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
08/21/2022 00:50:20,31332,22164,31290,16729,35208,17820,166.2307248,309.19047059999997,140.0045265,653.4585807,152.9624163,54,335,90,408,7047,0,63.5495321,0,0,0,35821,32692,3452.2444817,5213,22855,1724.3176383999999,31329,22150,384.59716629999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
08/28/2022 00:50:53,31332,22164,31290,16729,35203,17821,170.9219741,317.5653225,145.5988405,657.5673368,159.26760339999998,54,335,90,408,7047,0,63.779817099999995,0,0,0,35821,32692,3607.7728597,5213,22855,1829.6577215999998,31329,22150,384.4566881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
11/06/2022 00:51:24,31332,22164,31290,16729,35208,17820,172.64877189999999,326.0977125,150.4202388,670.33621199999993,158.3036385,54,335,90,408,7046,0,63.9888674,0,0,0,35821,32692,3534.0704969,5213,22855,1499.8411526,31328,22140,392.78244739999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
07/09/2023 01:38:35,31126,11312,31176,11530,34967,12990,236.0301374,3107.922037,204.6412832,550.035139,217.1728532,0,0,0,0,0,0,0,0,0,0,35533,13010,3816.2256940999996,5206,3927,1742.8009084,31123,11303,1198.4394383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
07/16/2023 01:40:13,31126,11312,31176,11530,34967,12990,238.73476739999998,3180.8027589,203.68183059999998,540.8941411,217.1694059,0,0,0,0,0,0,0,0,0,0,35533,13010,3840.3335500999997,5206,3927,1745.7905392,31123,11308,1215.7912366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
07/23/2023 01:40:11,31126,11312,31177,11581,34967,12991,245.4633408,3175.9357654,208.8250813,553.1347317,220.9321722,0,0,0,0,0,0,0,0,0,0,35533,13010,3874.7497243999996,5206,3927,1772.0024454,31123,11307,1277.0621392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
07/30/2023 01:41:14,31126,11312,31177,11581,34967,12991,247.66309389999998,3218.6297375,208.35977369999998,557.86453199999994,219.92811189999998,0,0,0,0,0,0,0,0,0,0,35533,13010,3905.4459305,5206,3927,1788.77534,31126,11316,1247.2136968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
08/06/2023 01:41:16,31126,11312,31177,11581,34967,12991,246.66547699999998,3217.4772755999998,206.53292069999998,557.0813014,220.2828566,0,0,0,0,0,0,0,0,0,0,35533,13010,3905.9838078,5206,3927,1795.3743071,31124,11326,1235.6649926999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
08/13/2023 01:48:31,31126,11312,31177,11581,34967,12991,278.4846118,3422.9632260999997,253.01474399999998,695.16133589999993,242.88263519999998,0,0,0,0,0,0,0,0,0,0,35533,13010,4008.5369772999998,5206,3927,1957.7131579,31124,11308,1362.4527428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
08/20/2023 01:39:19,31126,11312,31177,11581,34967,12991,239.67668089999998,3131.337835,207.16188029999998,557.7415278,221.0008811,0,0,0,0,0,0,0,0,0,0,35533,13010,3886.6576182999997,5206,3927,1816.9351697,31122,11311,1209.0010753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
08/27/2023 01:38:06,31126,11312,31177,11581,34967,12991,236.5412839,3085.6764272,203.40350659999999,542.8548611,216.7173603,0,0,0,0,0,0,0,0,0,0,35533,13010,3811.0886868999996,5206,3927,1767.234522,31124,11308,1196.4131439999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
09/03/2023 01:39:23,31126,11312,31177,11581,34967,12991,247.48199639999999,3131.2403845999997,207.5357239,544.84314239999992,221.0003721,0,0,0,0,0,0,0,0,0,0,35533,13010,3889.7983289,5206,3927,1833.4596537,31123,11295,1226.6375374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
09/10/2023 00:49:18,31126,11312,31177,11581,34967,12991,210.3019971,217.96608369999998,177.0662963,553.09810929999992,185.5768111,0,0,0,0,0,0,0,0,0,0,35533,13012,3832.6109196999996,5214,3927,1700.4423107999999,31123,11298,1195.4493349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
09/17/2023 00:49:02,31126,11312,31177,11581,34965,12991,204.2731007,214.8141546,171.96064819999998,560.3177899,188.07859159999998,0,0,0,0,0,0,0,0,0,0,35533,13012,3758.8348094999997,5214,3927,1720.643556,31123,11307,1148.8735357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
09/24/2023 00:49:04,31126,11312,31177,11581,34967,12991,207.3424728,214.8874141,172.5516409,563.2676328,188.6179372,0,0,0,0,0,0,0,0,0,0,35533,13012,3789.7176772999997,5214,3927,1727.4153889,31122,11306,1179.1854537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
10/01/2023 00:49:33,31126,11312,31177,11581,34967,12991,203.5723965,215.58695939999998,172.2022825,558.54458349999993,187.7928588,0,0,0,0,0,0,0,0,0,0,35533,13012,3803.6396492999997,5214,3927,1714.9477502,31122,11306,1149.2305787999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
10/08/2023 00:49:35,31126,11312,31177,11581,34967,12991,203.5072016,216.362324,173.6120456,557.0666493,186.3011845,0,0,0,0,0,0,0,0,0,0,35533,13012,3733.2573669999997,5214,3927,1676.2271746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
11/05/2023 00:48:41,31126,11312,31177,11581,34967,12991,204.7884449,216.5896728,172.4169503,547.99894039999992,186.3217937,0,0,0,0,0,0,0,0,0,0,35533,13012,3804.2507705999997,5214,3927,1716.70902,31123,11308,1145.1911301999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
11/12/2023 00:49:28,31126,11312,31177,11581,34967,12991,204.92489809999998,222.95431169999998,174.487206,550.85217419999992,184.19637,0,0,0,0,0,0,0,0,0,0,35533,13012,3833.9259534999997,5214,3927,1787.3881749999998,31124,11308,1167.8938444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
11/19/2023 00:49:23,31126,11312,31177,11581,34967,12991,203.5648832,215.5573011,171.3143294,549.5058104,184.7374808,0,0,0,0,0,0,0,0,0,0,35533,13012,3784.7834282999997,5214,3927,1702.8926830999999,31123,11308,1163.3626680999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
11/26/2023 00:27:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/03/2023 00:49:18,31126,11312,31177,11581,34967,12991,204.80734529999998,218.21304419999998,174.190701,560.5824232,186.7946418,0,0,0,0,0,0,0,0,0,0,35533,13012,3546.6079628999996,5214,3927,1600.3927311,31124,11308,530.5956476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
12/10/2023 00:49:04,31126,11312,31177,11581,34967,12991,204.28107599999998,218.4579626,175.54721949999998,555.0492689,189.3203716,0,0,0,0,0,0,0,0,0,0,35533,13012,3533.1781277,5214,3927,1603.0915246,31124,11308,531.654439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
12/17/2023 00:48:58,31126,11312,31177,11581,34967,12981,204.43277419999998,216.20805489999998,172.1751578,549.2237475,184.3237998,0,0,0,0,0,0,0,0,0,0,35533,13012,3573.8622004999997,5214,3927,1579.3643708,31124,11308,531.3771908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
12/24/2023 00:50:03,31126,11312,31177,11581,34967,12981,206.1418098,227.5861464,180.33034329999998,560.2230122,228.3591424,0,0,0,0,0,0,0,0,0,0,35533,13012,3490.2077052,5214,3927,1555.9798099,31124,11308,521.0997648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
12/31/2023 00:48:38,31126,11312,31177,11581,34967,12981,202.28010899999998,210.1926665,170.6537794,541.7169917,182.86190249999999,0,0,0,0,0,0,0,0,0,0,35533,13012,3466.2551914,5214,3927,1563.0711179,31124,11308,513.4607847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
01/07/2024 00:48:46,31126,11312,31177,11581,34967,12981,201.81203109999998,215.4658495,170.9358149,543.8331784,183.16993839999998,0,0,0,0,0,0,0,0,0,0,35533,13012,3515.4916125,5214,3927,1609.3810824999998,31124,11308,521.1174391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3673
01/14/2024 00:49:39,31331,11384,31269,11561,36572,13557,207.09299109999998,212.9709403,172.4611766,572.2465584,221.3281236,0,0,0,0,0,0,0,0,0,0,35810,13081,3542.0550848,5203,3920,1695.7496727999999,31330,11386,527.07049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641
01/21/2024 00:50:07,31331,11384,31269,11561,36576,13566,206.64632319999998,216.9522836,173.2668933,585.63282259999994,225.5425769,0,0,0,0,0,0,0,0,0,0,35810,13081,3487.8592986999997,5203,3920,1595.0633894,31330,11386,542.7174149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641
01/28/2024 00:50:07,31331,11384,31269,11561,36572,13557,208.1812621,217.2994424,175.4170954,578.0877323,224.74380359999998,0,0,0,0,0,0,0,0,0,0,35810,13081,3543.1023605,5203,3920,1600.2991052,31330,11386,530.8818077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641
02/04/2024 00:49:56,31331,11384,31269,11561,36572,13557,205.69332229999998,212.9976452,172.7768939,578.98960479999994,220.2442414,0,0,0,0,0,0,0,0,0,0,35810,13081,3523.6629202,5203,3920,1612.9429827,31330,11386,528.6669468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641
02/11/2024 00:50:41,31331,11384,31269,11561,36572,13557,206.2794856,218.1056377,173.917501,578.7177588,223.19493549999999,0,0,0,0,0,0,0,0,0,0,35810,13081,3529.8054133,5203,3920,1609.9849814,31330,11386,535.5461375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641
03/03/2024 00:50:25,31331,11384,31268,11562,36573,13569,208.3513214,219.55740219999998,177.3572414,580.16428409999992,231.7710955,0,0,0,0,0,0,0,0,0,0,35810,13081,4192.8056693,5203,3920,1880.3180734999999,31330,11382,1344.5381578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641
03/10/2024 00:51:11,31333,11385,31267,11561,36572,13551,214.5403098,221.69038229999998,179.7995489,576.76963019999994,248.4336721,0,0,0,0,0,0,0,0,0,0,35798,13083,4223.6836484999994,5202,3919,1903.5024692,31330,11382,1347.6582951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647
03/17/2024 00:50:46,31333,11385,31267,11565,36569,13558,217.3621906,223.29003519999998,185.9166692,569.9931977,248.5077045,0,0,0,0,0,0,0,0,0,0,35798,13083,4192.0474624,5202,3919,1867.3377707,31329,11381,1312.6512415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647
03/24/2024 00:51:31,31333,11385,31267,11565,36569,13558,218.2239095,224.11124619999998,225.547926,572.3287154,248.54537109999998,0,0,0,0,0,0,0,0,0,0,35798,13083,4207.0030172,5202,3919,1881.0723428,31330,11379,1331.3638091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647
03/31/2024 00:53:22,31333,11385,31267,11565,36569,13558,241.4488999,254.05672859999999,203.32837419999998,606.9450257,283.9411153,0,0,0,0,0,0,0,0,0,0,35798,13083,4530.2755888,5202,3919,2088.2251524999997,31329,11380,1563.5718918999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647
04/07/2024 00:51:44,31333,11385,31267,11565,36569,13558,216.92994109999998,223.0626049,227.5287233,577.0672853,249.6928347,0,0,0,0,0,0,0,0,0,0,35798,13083,4218.7582299999995,5202,3919,1891.4272594,31329,11383,1322.3530468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647
04/14/2024 00:51:13,31330,11383,31264,11562,36571,13571,216.2345854,221.3108551,193.3832578,580.92442299999993,240.9397492,0,0,0,0,0,0,0,0,0,0,35799,13114,4210.5848663,5202,3919,1874.7956714,31330,11386,1330.2021203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640
04/21/2024 00:51:33,31330,11383,31264,11562,36571,13571,217.8814922,228.4570704,194.960749,590.8322555,246.1293706,0,0,0,0,0,0,0,0,0,0,35799,13114,4217.1410037999995,5202,3919,1896.9838152999998,31331,11381,1335.2771702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640
04/28/2024 00:53:31,31330,11383,31264,11562,36571,13571,241.3672863,251.61013599999998,201.9695734,644.5328757,274.22048459999996,0,0,0,0,0,0,0,0,0,0,35799,13114,4751.6604195,5202,3919,2100.6592692,31330,11380,1562.5259572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640
05/05/2024 00:51:14,31330,11383,31264,11562,36571,13571,222.86643529999998,222.17270309999998,184.1258412,579.6401962,249.1153215,0,0,0,0,0,0,0,0,0,0,35799,13114,4134.6818247,5202,3919,1886.0641283,31327,11380,1327.9274238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640
05/12/2024 00:50:52,31330,11383,31264,11562,36571,13571,216.82124109999998,222.48623529999998,181.87174589999998,573.3025796,244.3304734,0,0,0,0,0,0,0,0,0,0,35799,13114,4210.0186269,5202,3919,1880.3960900999998,31331,11383,1325.9770741999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640
05/19/2024 00:50:35,31330,11383,31264,11562,36571,13571,215.9341671,221.91596199999998,181.290535,571.9040011,246.76338479999998,0,0,0,0,0,0,0,0,0,0,35799,13114,4207.3679892,5202,3919,1880.0194745,31327,11379,1328.8099803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640
05/26/2024 00:51:17,31330,11383,31266,11559,36573,13566,217.0070973,220.1059047,185.1640309,584.0233313,248.200908,0,0,0,0,0,0,0,0,0,0,35799,13114,4204.305222,5202,3919,1874.1104738,31330,11378,1323.9976021999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640
06/02/2024 00:50:41,31330,11383,31264,11562,36571,13571,216.2586288,220.92891219999998,181.85556549999998,574.703745,243.5836848,0,556,231,910,1549,0,22.2678054,1416,0,649.92832839999994,35799,13114,4076.8515371,5202,3919,1877.9851365,31330,11379,923.5593401,7554,2211,7783,1867,7783,1867,8095,1587,919.7159256,1497.4100723,923.79314649999992,0,923.8039617,822.5332946,1093.422228,3640
06/09/2024 00:50:45,31330,11383,31267,11562,36574,13571,218.35749299999998,220.17441689999998,184.792543,562.0545983,245.8023557,0,556,231,910,1549,0,21.9571073,1416,0,648.191703,35799,13114,4211.1605935,5202,3919,1877.6781452,31331,11383,918.3053157999999,7554,2210,7783,1866,13861,2857,14148,2356,935.8928913,1493.1302570999999,966.0377887,501.9713036,1106.2831437,916.48999259999994,1437.2843547,3640
06/16/2024 00:50:33,31330,11383,31264,11562,36571,13571,214.2018837,220.6742597,181.8350026,574.2846096,245.6080964,0,556,231,910,1549,0,22.1978162,1416,0,641.7744556,35799,13114,4172.9355261,5202,3919,1877.1761706999998,31329,11375,907.4217374,7554,2211,7783,1867,13861,2856,14148,2402,928.7216631,1513.9573203,940.0922237,477.9747852,1118.4654633,943.1709197,1468.5064831,3640
06/23/2024 00:50:03,31320,11387,31254,11551,36553,13595,196.0650436,221.5515499,155.8645915,621.97020079999993,206.3047602,0,556,231,910,1549,0,17.4267449,1416,0,653.1733805,35717,13092,4085.0421124,5127,3919,1760.6792836,31316,11372,771.280449,7554,2216,7783,1866,13861,2844,14148,2346,878.63572,1490.5385253,919.64593889999992,468.7985516,1095.5466864,903.8322566999999,1400.0361205,3643
